sentence,page,keyword(s),Company,Label
"Risk Management Identifying, assessing and managing climate-related risks Exelon is pursuing a portfolio approach to decarbonization because no single technology or strategy will achieve net-zero.",66,['net-zero'],exelon,FALSE
"Oversightof climate-related risks and opportunities Exelon maintains a Climate Change Policy and has established its Path to Clean Program, ensuring employees understand our position on these issues, establishing a new Net-Zero by 2050 goal, and providing support for actions at the highest level of the company.",66,"['net-zero', '2050']",exelon,TRUE
"This chart illustrates key short-term, mid-term, and long-term actions to help us achieve our 2030 and 2050 Path to Clean plan.",68,['2050'],exelon,TRUE
"Cross-hatched areas of bars indicate that even as we achieve short-and mid-term milestones, work to reduce company emissions and to empower customers is a journey that will continue to 2050 and beyond.",68,['2050'],exelon,TRUE
"This commitment aligns our operating companies around decarbonization and integrates the below short-, mid-and long-term climate change Path to Clean imperatives into our business strategy.",68,['commitment'],exelon,TRUE
"In August 2021, we announced our Path to Clean commitment to reduce our operations-driven emissions 50 percent by 2030 and achieve Net-Zero by 2050 while also supporting our customers and communities in achieving their clean energy goals.",68,"['net-zero', 'commitment', '2050']",exelon,TRUE
"In September 2021, Pennsylvania announced its Climate Action Plan 2021, which outlines a pathway to reaching GHG reduction goals: 26 percent by 2025 and 80 percent by 2050 from 2005 levels.",74,['2050'],exelon,FALSE
ComEd is committed to helping to implement the law in support of 100 percent clean energy by 2050.,74,['2050'],exelon,TRUE
Metrics and Targets Metrics Used to Assess Our Efforts Exelon uses a series of key climate change indicators to help us assess our business risks associated with both physical climate change and from the energy transition.,75,['target'],exelon,FALSE
Progress on Our Path to Clean Our Path to Clean commitment is to reduce Exelons operations-driven emissions 50 percent by 2030 and achieve Net-Zero by 2050 while also supporting our customers and communities in achieving their clean energy goals.,76,"['net-zero', 'commitment', '2050']",exelon,TRUE
"Under Exelons portfolio-wide leadership commitment, Exelon has pledged to reduce its operations-driven Scope 1 and 2 GHG emissions by 50 percent within 10 years.",78,['commitment'],exelon,TRUE
This commitment aligns with Exelons Path to Clean program and will include an additional focus on energy efficiency and conservation opportunities within Exelons portfolio of approximately 170buildings.,78,['commitment'],exelon,FALSE
"While, for that reason, these emissions are not currently captured in a formal 2030 reduction goal under our Path to Clean, these emissions are captured in our commitment to support our customers and communities in achieving their clean energy goals.",78,['commitment'],exelon,FALSE
"Investment in Resilience Advancing New Technology In support of our own Net-Zero goal and as a key component of supporting our communities in achieving their clean energy goals, Exelon is working to advance new and emerging technologies that will be needed to achieve these deep decarbonization ambitions.",79,['net-zero'],exelon,FALSE
"Through our corporate Biodiversity and Habitat Policy, we reflect our commitment to protect wildlife and habitats.",82,['commitment'],exelon,FALSE
"Additionally, the average cost per crossing is less than $1,500, with the time needed to install all targeted crossings estimated to be dramatically reduced to three to four years.",87,['target'],exelon,FALSE
"Our extensive recycling programs target conventional materials like paper, plastic and metals as well as non-conventional materials such as construction and demolition debris.",88,['target'],exelon,FALSE
"Governed by the Exelon Corporate Environment Policy, we focus on full compliance with applicable legal requirements, and we ensure our actions and the actions of those working on our behalf meet this commitment.",88,['commitment'],exelon,FALSE
This approach maximizes efficiency in identifying potential PCBs and then targeting this equipment for removal.,90,['target'],exelon,FALSE
"Continued Commitment to an InclusiveCulture Internally, we are prioritizing an improved culture of accountability for DEI.",92,['commitment'],exelon,FALSE
"Signatories of Equal by 30, an ambassador commitment program by the Clean Energy Education & Empowerment Initiative (C3E), engage both public and private sector organizations to work toward equal pay, equal leadership and equal opportunities for women in the clean energy sector, with a goal to do so by 2030.",93,['commitment'],exelon,FALSE
"In 2021, Exelon continued our commitment to an inclusive culture by continuing the enterprise-wide rollout of our Inclusive Leadership Model to mid-level employees.",93,['commitment'],exelon,FALSE
Commitment to Inclusive Culture.,93,['commitment'],exelon,FALSE
"Military and Veterans Initiatives In 2021, we continued our focus on Exelons commitment to hiring candidates with military experience, resulting in over 10 percent of our total hires being veterans.",95,['commitment'],exelon,FALSE
Exelon also leveraged ExecOnlines program for Key Manager development and targeted diversity-based individual development efforts.,98,['target'],exelon,FALSE
"As part of our ongoing commitment, Exelon conducts an annual analysis on gender and racial pay equity.",99,['commitment'],exelon,FALSE
"In 2016, Exelon partnered with the White House as a signatory to the Equal Pay Pledge, an initiative to encourage action and commitment to closing the national gender pay gap.",99,['commitment'],exelon,FALSE
"Through the strength of our safety programs and the commitment of our employees and leadership, Exelon achieves high-level safety performance.",100,['commitment'],exelon,FALSE
"The executive level Safety Council and Safety Peer Group reviews assessments, performance metrics and benchmarking results and recommends targeted safety initiatives.",101,['target'],exelon,FALSE
Safety Management We prioritize health and safety performance improvements through our comprehensive safety management systems (SMS) and targeted strategic initiatives for continuous improvement in safety programs and safety culture.,101,['target'],exelon,FALSE
"While Exelons Occupational Safety and Health Administration (OSHA) recordable safety performance in 2021 kept pace with the industry, the two fatality incidents previously discussed represent an unacceptable failure of our commitment to ensure that every worker gets home safe each day.",103,['commitment'],exelon,FALSE
"Thus they are not currently covered by a formal absolute emissions reductiongoal, but rather a commitment to partner with our customers and communities in achieving theirgoals.",127,['commitment'],exelon,FALSE
Efforts to reduce the customer-driven segment of our inventory are covered by our Path to Clean commitment to support our customers and communities in achieving their clean energy goals.,127,['commitment'],exelon,FALSE
The operations-driven segment of our inventory is currently 100 percent covered by a goal to reduce emissions 50 percent by 2030 and achieve Net-Zero by 2050.,127,"['net-zero', '2050']",exelon,TRUE
We are in the process of developing a more comprehensive internal standard for offsets that will be counted long-term toward our Net-Zero by 2050target.,131,"['net-zero', 'target', '2050']",exelon,TRUE
"Financial Statements: Note 12, Commitments and Contingencies; and (3) other factors discussed in filings with the Securities and Exchange Commission by the Registrants.",132,['commitment'],exelon,FALSE
"Financial Statements and Supplementary Data: Note 19, Commitments and Contingencies; (2) the Registrants First Quarter 2022 Quarterly Report on Form 10-Q in (a) Part II, ITEM 1A.",132,['commitment'],exelon,FALSE
"Words such as could, should, likely, may, expects, anticipates, will, targets, goals, projects, intends, plans, believes, seeks, estimates, predicts, and variations on such words, and similar expressions that reflect our current views with respect to future events and operational, economic and financial performance, are intended to identify such forward-looking statements.",132,['target'],exelon,FALSE
"While our Environmental commitments continue to drive our growth, our approach to Social and Governance factors shape our culture.",3,['commitment'],emera,FALSE
Were proud to share this update on our ESG commitments and the role were playing in the energy transition.,3,['commitment'],emera,FALSE
Were proud of this progress but we recognize there is significant work ahead to reach ambitious government climate targets and deliver an energy transition of this speed and magnitude.,3,['target'],emera,FALSE
"These commitments drive our strategic focus on delivering cleaner, affordable and reliable energy to our customers and they inspire us to deliver for our team, our customers, our communities and our shareholders.",3,['commitment'],emera,FALSE
"Were staying focused and working collaboratively with industry partners, governments and communities to find the right path to reducing carbon emissions toward net-zero.",3,['net-zero'],emera,TRUE
"Message from Committee Chair and President & CEO Our Environmental, Social and Governance (ESG) commitments are at the heart of what we do.",3,['commitment'],emera,FALSE
"Our ESG commitments help shape our strategy, stakeholder relationships and culture.",4,['commitment'],emera,FALSE
EXPERT TEAMS Were a team of experts leading the way to a cleaner energy future as we work toward our 2050 Net-Zero Vision.,7,"['net-zero', '2050']",emera,TRUE
"Environmental, Social and Governance (ESG) commitments are core to our strategy and shape our culture of doing the right thing for our customers, investors, communities and each other.",7,['commitment'],emera,FALSE
"Sustainability/ESG Approach Our ESG commitments are core to our strategy and are fully integrated into our business, operations and culture.",8,['commitment'],emera,FALSE
"The words anticipates, believes, budget, could, estimates, expects, forecast, intends, may, might, plans, projects, schedule, should, targets, will, would and similar expressions are often intended to identify forward-looking information, although not all forward-looking information contains these identifying words.",12,['target'],emera,FALSE
"As global demand for carbon reduction continues, and policymakers target even faster timelines, we recognize there is significant work ahead.",13,['target'],emera,FALSE
"In 2005, just 9 per cent of Nova Scotia Powers electricity came from renewables; today, this has more than tripled to 30 per cent and were working toward meeting the Nova Scotia governments target of 80 per cent renewables1 by the end of 2030.",14,['target'],emera,FALSE
"Our track record is strong, but we recognize the significant work ahead to address the challenges of climate change and to reach ambitious government policy targets in both Canada and the US.",15,['target'],emera,FALSE
Its also our goal to close our last coal unit by 2040.,15,['2040'],emera,TRUE
"Our approach aligns with TCFDs four core elements Governance, Strategy, Risk Management and Metrics and Targets.",15,['target'],emera,FALSE
"ENVIRONMENT To build on this progress, last year we established our Climate Commitment, outlining our goal to achieve a 55 per cent reduction in CO2 emissions by 2025 and an 80 per cent reduction by 2040 as we work toward our vision to achieve net-zero CO2 emissions by 2050.",15,"['net-zero', 'commitment', '2040', '2050']",emera,TRUE
"Our Climate Commitment Our clear, balanced Emera-wide clean energy goals and objectives are outlined in our Climate Commitment: 2025 GOAL 2040 GOALS 2050 VISION 55% Reduction of CO2 emissions 80% Reduction of CO2 emissions LAST COAL UNIT RETIRED Net-zero CO2 emissions Achieving our climate goals on these timelines is subject to our regulatory obligations, and other external factors beyond our control.",17,"['net-zero', 'commitment', '2040', '2050']",emera,TRUE
"A Just Transition Our commitments to our team, our customers and our communities are deeply embedded in our strategy and culture across Emera.",18,['commitment'],emera,FALSE
Access to this significant source of clean energy will be an important contributor to achieving our company-wide Climate Commitment goals and will support Nova Scotia Power in meeting its target of 80 per cent renewable energy by 2030.,20,"['commitment', 'target']",emera,FALSE
This innovative project is part of our commitment across Emera to reduce emissions as we work to deliver a cleaner energy future.,21,['commitment'],emera,FALSE
We think about innovation as a commitment to finding new ways of doing things that meet customer demand.,21,['commitment'],emera,FALSE
"Once the facility is in service, RNG will be injected into Floridas pipeline systems and used as a reliable and cost-effective energy source just like traditional natural gas, but with net-zero or negative emission levels.",22,['net-zero'],emera,FALSE
"We continue to make long-term investments in significant clean energy projects including the Maritime Link in Atlantic Canada, the ongoing construction of solar generation and modernization of the Big Bend Power Station at Tampa Electric and planned investments at Nova Scotia Power to enable the retirement of coal generation and to achieve renewable energy targets.",23,['target'],emera,FALSE
"Through Energy Impact Partners (EIP), a global venture capital firm, weve joined a network of utility and industrial partners to invest in climate technology companies that are accelerating the path to a net-zero future.",23,['net-zero'],emera,TRUE
"We believe, in addition to our work to phase out coal and increase renewables in Nova Scotia, additional regional transmission will be a significant part of the solution to achieving our provincial clean energy targets in Nova Scotia.",24,['target'],emera,FALSE
Objectives and targets are identified for each of these to ensure they are being managed effectively.,26,['target'],emera,FALSE
Objectives and targets at both Emera and our operating companies include CO2 emissions reduction and climate adaptation initiatives.,26,['target'],emera,FALSE
These are captured as continual improvement initiatives within our EMS and are tracked using objectives and targets.,28,['target'],emera,FALSE
This is thanks to targeted asset management strategies to mitigate the effects of climate change.,29,['target'],emera,FALSE
We have tracking tools that measure our progress against our Climate Commitment.,30,['commitment'],emera,FALSE
"The teams at our two largest utilities, Nova Scotia Power and Tampa Electric, are working toward their own respective carbon reduction targets.",30,['target'],emera,FALSE
"The work taking place across the company, particularly at Nova Scotia Power and Tampa Electric, is driving the progress were making against our Emera-wide Climate Commitment goals.",30,['commitment'],emera,FALSE
"At Tampa Electric, the team is working toward a 60 per cent reduction in CO2 emissions by 2025, an 80 per cent reduction by 2040 and a vision of reaching net-zero CO2 emissions by 2050.",30,"['net-zero', '2040', '2050']",emera,TRUE
"The ability to track performance against our goals and targets helps transparently show our progress and the path forward to our teams, customers, investors and communities.",30,['target'],emera,FALSE
The path to 2040 and beyond will rely heavily on a variety of factors including market conditions and emerging technologies.,30,['2040'],emera,FALSE
"Progress will be regularly reviewed by our teams, the SMC and RSC, to assess the status of our key clean energy projects and milestones required to meet our commitments.",30,['commitment'],emera,FALSE
ENVIRONMENT Core Element: Metrics and Targets Clear metrics and targets are critical to demonstrate progress and maintain accountability throughout the energy transition.,30,['target'],emera,FALSE
"Early in 2021, we announced our Climate Commitment a set of realistic, responsible goals for phasing out coal and reducing CO2 emissions, and our vision to achieve net-zero CO2 emissions by 2050.",30,"['net-zero', 'commitment', '2050']",emera,TRUE
Our Climate Commitment Progress on page 30 describes the path to achieve our goals to 2025.,30,['commitment'],emera,FALSE
Climate Commitment Progress The team across Emera is working together to meet our Climate Commitment goals and our vision to achieve net-zero CO2 emissions by 2050.,31,"['net-zero', 'commitment', '2050']",emera,TRUE
"We will continue to achieve significant reductions in these emissions and others including mercury (Hg), carbon monoxide (CO) and particulate matter, as we meet our Climate Commitment.",32,['commitment'],emera,FALSE
We are encouraged by the shared commitment to improve safety performance.,35,['commitment'],emera,FALSE
This significant work is ongoing with a commitment to protect the safety of all Peoples Gas team members and contractors.,36,['commitment'],emera,FALSE
"We developed modules that will target various employee groups, such as front-line teams and office-based employees.",36,['target'],emera,FALSE
"Our commitment to diversity, equity and inclusion (DEI) is embedded in this Strategy, with key priorities executed through a DEI lens.",40,['commitment'],emera,FALSE
"As part of our commitment to helping our people grow in their careers and as leaders, in 2021 we continued to increase the number of employees taking part in our Emera Leadership Academy.",40,['commitment'],emera,FALSE
"We continue to enhance learning opportunities for all employees, strengthening our commitments to safety, DEI, cybersecurity and skills development.",40,['commitment'],emera,FALSE
"Our commitment to building a more diverse, equitable and inclusive team at Emera is critical to building a more sustainable future.",41,['commitment'],emera,FALSE
"Executive and Board succession planning is a key responsibility of the Board, ensuring Emera has the right leadership in place over the long term.",50,['long term'],emera,FALSE
"In 2021, the SMC developed an ESG tracking tool to help record our progress against key ESG goals and targets and facilitated further integration of material ESG factors into our established risk management program (see Enterprise Risk Management).",51,['target'],emera,FALSE
"GOVERNANCE ESG Governance EMERA BOARD OF DIRECTORS Oversight of managements approach to addressing ESG impacts, risks and opportunities Our approach to ESG governance is rooted in our well-integrated ESG function across the business and our deep commitment to real and continuous progress.",51,['commitment'],emera,FALSE
"As part of our strong commitment to compliance, we collect, organize and integrate risk, compliance and audit data across the business.",54,['commitment'],emera,FALSE
Our approach to ESG governance is rooted in our well-integrated ESG function across the business and our deep commitment to real and continual progress.,65,['commitment'],emera,FALSE
Emera Company Anti-Corruption Compliance Program ensures identification of employees whose roles require them to interact with government officials and targets them for anti-corruption training and awareness.,71,['target'],emera,FALSE
Our Climate Commitment includes a set of clear carbon reduction goals and our vision to achieve net-zero CO2 emissions by 2050.,72,"['net-zero', 'commitment', '2050']",emera,TRUE
Local and corporate scorecards contain targets to make certain that strategic goals and continual improvement of environmental performance is achieved.,72,['target'],emera,FALSE
"To deliver on this commitment, each Emera company adheres to a clearly defined environmental policy and established environmental management system that aligns with the requirements of the ISO standard.",72,['commitment'],emera,FALSE
Emera has a Climate Commitment that articulates defined reduction targets.,78,"['commitment', 'target']",emera,FALSE
"Emera has chosen 2005 as the base year for emissions calculations, as it aligns with the 2005 base year used by the Government of Canada for national GHG reduction targets.",78,['target'],emera,FALSE
"I was proud to lead Edison Internationals delegation at the United Nations Climate Change Conference (COP26) and encouraged by the increased commitment and urgency Iheard from international, national, state and business leaders.",4,['commitment'],eix,FALSE
"In 2021, Edison International extended our climate commitment to net-zero GHG emissions across Scopes 1, 2 and 3 by 2045 in alignment with economywide climate actions planned by the State of California.",4,"['net-zero', 'commitment', '2045']",eix,TRUE
"In 2021, our Mind the Gap policy paper underscored actions needed in California to meet the states 2030 climate commitments.",4,['commitment'],eix,TRUE
"Among our 10 DEI commitments, we selected the first awardeesfor a lineworker scholarship to diversify our talent pipeline, with the opportunity for employment following successful program completion.",4,['commitment'],eix,FALSE
"Introduction A Message from Our CEO 2021 Year inReview Accolades About Edison International Sustainability Goals Part I Part II Appendix Operational Excellence Planned addition of 535 megawatts of battery energy storage at three strategically located SCE substations to increase grid reliability Lowest system average rate among large California investor-owned utilities at SCE Climate Change Mind the Gap policy paper published by Edison International, highlighting the accelerated rate of annual GHG emissions reductions needed across the California economy to achieve the states 2030 climategoals Climate commitment extended to net-zero GHG emissions across Scopes 1, 2 and 3by 2045 Completed construction at 21 additional sites to install electric vehicle (EV) charging infrastructure for medium-and heavy-duty vehiclesthrough our $356 million Charge Ready Transport program Proposed a $677 million investment between to install roughly 250,000 electric heat pumps and provide 65,000 households with electrical service panel and circuit upgrades, a key step in the implementation of SCEs Building Electrification strategy Edison Energy1 has advised on more than 8,000MW of renewable energy power purchase agreements, including 1,475MW of deals in 2021 4 1 Edison Energy is not the same company as Southern California Edison, the utility, and Edison Energy is not regulated by the California Public Utilities Commission.",5,"['net-zero', 'commitment', '2045']",eix,TRUE
"By 2025, obtain SCE customer commitments to deploy (or commit to deploy for utility-owned installations)at least 41,000 EV charge ports to serve atleast 2,200 sites through SCEs ChargeReady light-duty vehicle charging programs.",8,['commitment'],eix,FALSE
Coming Soon: Building Electrification goal aligned with SCE's Pathway 2045 blueprint for California to achieve carbon neutrality and the conclusions of Edison International's Mind the Gap.,8,"['carbon neutral', '2045']",eix,TRUE
Clean Energy Transition Deliver 100% carbon-free power in terms of retail sales to SCE customers by 2045.,8,['2045'],eix,TRUE
"Electrification By 2024, obtain SCE customer commitments to deploy 8,490medium- and heavy-duty EVs at 870 sites through SCEs Charge Ready Transportprogram.",8,['commitment'],eix,FALSE
"Edison Internationals Sustainability Goals Net-Zero Commitment Achieve net-zero GHG emissions across Scopes 1, 2 and 3 by 2045, in alignment with economywide climate actions planned by the State of California.",8,"['net-zero', 'commitment', '2045']",eix,TRUE
"SUSTAINABILITY GOALS Edison Internationals sustainability goals reflect long-term commitments we have made related to our material environmental, social, and governance (ESG) topics.",8,['commitment'],eix,FALSE
"We are also focused on adapting our business in the near and long term to the effects of climate change, including climate change-driven wildfires.",9,['long term'],eix,FALSE
"As part of this commitment, SCE aims to deliver 100% carbon-free power to customers in terms of retail sales by 2045.",10,"['commitment', '2045']",eix,TRUE
"Introduction Part I Accelerating the Clean Energy Transition to Address Climate Change Leading with Diversity, Equity & Inclusion Operating with Excellence Part II Appendix 9 With its headquarters and primary footprint in California, Edison International has aligned its climate commitment with Californias statewide climate goals and aims to achieve net-zero GHG emissions across Scopes 1, 2 and 3 by 2045.",10,"['net-zero', 'commitment', '2045']",eix,TRUE
"Analyses of ours and others show electrification of transportation and buildings, coupled with the use of low-carbon fuels for technologies not viable for electrification, is the most affordable path to a net-zero GHG emissions economy and can help reduce customers' overall energy costs over the longterm.",10,['net-zero'],eix,FALSE
"This commitment covers the power SCE delivers to customers and Edison Internationals enterprisewide operations, including our supply chain.",10,['commitment'],eix,FALSE
"Edison Energy1 works with clients globally torespond to climate challenges by helping them structure renewable energyprojects, electrify their fleets, develop energy optimization programs and set comprehensive sustainability strategies inclusive of net-zero goals and science-based targets.",10,"['net-zero', 'target']",eix,TRUE
"These goals include net-zero GHG emissions economywide by 2045 and net-negative emissions thereafter, along with a 40% reduction in statewide GHG emissions from 1990 levels by 2030 and 80% by 2050.",10,"['net-zero', '2045', '2050']",eix,TRUE
We continue to honor our long-term commitment to bringing renewable energy to customers with the completion of SCEs West of Devers Project in 2021.,10,['commitment'],eix,FALSE
SCE has exceeded its state-mandated energy efficiency targets year-over-year for the pastdecade.,11,['target'],eix,FALSE
"In 2019, Pathway 2045 expanded this analysis to reflect the states new net zero goal and identified five key actions to affordably achieve net zero GHG emissions economywide by 2045.",11,['2045'],eix,TRUE
"Additional Details and Political Activities Edison International Participates in COP26 Edison International President and CEO Pedro Pizarro, along with other members of the senior leadership team, participated in the United Nations Climate Change Conference 2021 (COP26) to demonstrate the companys commitment to urgent climate action and the vital role the electricity sector will play in the clean energy transition.",13,['commitment'],eix,FALSE
We are pleased to see the resulting commitment aligned with this effort.,13,['commitment'],eix,FALSE
"Beyond SCEs investments, Edison International makes targeted strategic investments in, and develops collaborations with, early-stage companies focused on innovative clean energy technologies and services supporting our strategy.",14,['target'],eix,FALSE
"This would be due to normal operational variability, and SCE remains well-positioned to meet our 2030 and 2045 RPS and carbon-free power goals and interim targets.",16,"['target', '2045']",eix,TRUE
"This leaves a small amount of headroom for natural gas to serve as back-up power during high heat, peak load days or in case of emergency in 2045.",17,['2045'],eix,FALSE
"Thus, a major component of our plan to achieve net-zero GHG emissions by 2045 is to deliver 100% carbon-free power to SCE customers by 2045.",17,"['net-zero', '2045']",eix,TRUE
"SCE has also set an interim carbon-free power target of 80% by 2030, which exceeds our renewable energy compliance requirement, and we have been advocating for the California Public Utilities Commission (CPUC) to authorize this target.",17,['target'],eix,TRUE
Other Scope 3 emissions categories may be relevant to Edison International and this commitment that are not included here.,17,['commitment'],eix,FALSE
All other electricity generators are also included in Californias statewide GHG emissions inventory and thus any remaining emissions from natural gas power plants in 2045 will need to be offset or removed to meet the states economywide net-zero GHG emissions goal.,17,"['net-zero', '2045']",eix,TRUE
"Meeting this net-zero goal is contingent on approvals from SCE's regulators, as well as the availability of viable technologies in 2045 to adequately offset or remove remaining carbon from our enterprisewide footprint.",17,"['net-zero', '2045']",eix,TRUE
"Edison International and Edison Energy2 emissions are part of our enterprisewide commitment, and we plan to explore ways to reduce or otherwise offset this portion of our footprint.",17,['commitment'],eix,FALSE
SCE has set its own voluntary targets to electrify its transportation fleet and is exploring ways to engage its supply chainin decarbonization efforts.,17,['target'],eix,FALSE
This chart shows a projection of Edison International's enterprisewide emissions in 2030 and 2045 based on assumptions aligned with SCE's Pathway 2045 white paper.,17,['2045'],eix,TRUE
We believe we can meet this carbon-free power target using technology that exists today.,17,['target'],eix,FALSE
"SCEs 100% carbon-free power target and Californias statutory requirement are both on a retail sales basis, which excludes, from an accounting perspective, power generation lost via transmission and distribution.",17,['target'],eix,FALSE
"Supported by a strong commitment at the CPUC to include ESJ communities in its decision-making process, we have strengthened our ability in recent yearsto gather early input from ESJ communities and to apply it to our work, as well as to raise awareness within ESJcommunities of clean energy opportunities.",20,['commitment'],eix,FALSE
"In particular, Altenex Energy expects these PPA deals to help Mars eliminate all fossil fuel use from its operations by 2040 and reduce its absolute Scope 1, 2 and 3 GHG emissions by 27% and 67% by 2025 and 2050, respectively.",22,"['2040', '2050']",eix,TRUE
"STRATEGIC FOCUS AREAS Clean Energy Edison International is a national leader in clean energy, with SCE focused on delivering 100% carbon-free power to customers by 2045 and Edison Energy1 supporting organizations globally in meeting their climate change goals through renewable energy contracts and electrification strategies.",22,['2045'],eix,TRUE
Both companies are on the way to achieving their science-based sustainability targets.,22,['target'],eix,FALSE
"SCE is engaged in CARBs development of an Advanced Clean Fleet regulation to achieve zero-emission truck and bus fleets in California by 2045, and we have set our own fleet electrification goals.",23,['2045'],eix,TRUE
"STRATEGIC FOCUS AREAS (CONTINUED) large-scale incentive programs, supporting economywide targets and moving the states building energy-efficiency standards (Title 24) to an all-electric baseline.",24,['target'],eix,FALSE
Approximately one-third of building space and water heating will need to be electric by 2030 and almost three-quarters by 2045.,25,['2045'],eix,FALSE
STRATEGIC FOCUS AREAS (CONTINUED) required charging infrastructure to satisfy near-term internal vehicle demand and for long-term planning to meet our 2025 and 2030 commitments.,25,['commitment'],eix,FALSE
Grid Modernization SCE is building the grid of the future to deliver 100% carbon-free power in terms of retail sales to customers by 2045.,26,['2045'],eix,TRUE
"Introduction Part I Accelerating the Clean Energy Transition to Address Climate Change Leading with Diversity, Equity & Inclusion Operating with Excellence Part II Appendix PART I LEADING WITH DIVERSITY, EQUITY & INCLUSION Edison Internationals commitment to DEI is longstanding.",27,['commitment'],eix,FALSE
"In 2021, we implemented each of the 10 commitments, most of which initially focused on our Black colleagues and community.",28,['commitment'],eix,FALSE
"DEI Commitments Our efforts to advance DEI throughout Edison International and the communities we serve are guided by 10 commitments, which we established in 2020.",28,['commitment'],eix,FALSE
"Many of the commitments will be expanded in 2022 and beyond to our broader employee population, to further our efforts to embrace all forms of diversity, including age, disability, race, ethnicity, gender, LGBTQ+, religion, veteran status and diversity of thought, and to support all our team members, partners and communities.",28,['commitment'],eix,FALSE
"For more information on our DEI goals and commitments, see Edison International's 2021 Diversity, Equity & Inclusion Report.",28,['commitment'],eix,FALSE
"In 2016, we signed the Obama Administrations White House Equal Pay Pledge to underscore our commitment to helping reduce the national pay gap.",31,['commitment'],eix,FALSE
Our DEI commitments and philanthropic priorities include increasing underrepresented talent in the labor pool.,31,['commitment'],eix,FALSE
"We are using the findings to inform access and spend targets, with an emphasis onBlack-owned businesses.",33,['target'],eix,FALSE
"SCE has a longstanding commitment to increase partnerships with diverse suppliers through supplier inclusion, development and outreach.",33,['commitment'],eix,FALSE
"Within these four pillars, we target projects and organizations that help meet our DEI commitments, as well as our goal, developed in partnership with The Greenlining Institute, to commit at least 80% of our philanthropic giving to underserved communities.",33,"['commitment', 'target']",eix,FALSE
SCE has expanded its plan to target injuries among field employees that result in the most DART categories by engaging local leaders to create actions based on safety data.,36,['target'],eix,FALSE
"While electric bills may increase due to higher electricity use, Pathway 2045 shows increases would be lower than forecasted savings from switching away from natural gas-powered appliances and gasoline-powered vehicles.",39,['2045'],eix,FALSE
Our Pathway 2045 analysis shows that our customers will pay less over the long-term as they switch to electric vehicles and home appliances.,39,['2045'],eix,FALSE
"More broadly, SCEs work to modernize our grid and expand access to electric technologies is expected to reduce our customers overall energy bills, including natural gas and gasoline expenses, by one-third by 2045 for the average household.",39,['2045'],eix,FALSE
"The intent of the initiative, which is ongoing, is to: Enhance our environmental management to further support sustainable business practices and corporate strategic objectives asan industry leader in enabling a clean energy future Build, implement and sustain an ISO -aligned EMS1 that further drives effective risk and opportunity management for continuous improvement in the changing context of our operations Integrate digital solutions to implement the EMS with process enablement, risk monitoring and data analytics to achieve operational efficiencies Evolve the SCE culture to enhance environmental stewardship through continued leadership commitment, communication and stakeholder engagement SCEs Historical Preservation SCE manages hydroelectric facilities, transmission lines and substations that are eligible for listing on the National Register of Historic Places.",41,['commitment'],eix,FALSE
"We make contributions across a broader set of SDGs, however, including, but not limited to, specific targets associated with SDGs 5 Gender Equality, 8 Decent Work and Economic Growth and 10 Reduced Inequalities.",43,['target'],eix,FALSE
"The approved IRP decision adopts electric sector planning targets of 38 million metric tons (MMT) GHG emissions by 2030 and 35 MMT by 2032, which equates to 73% RPS resources and 86% GHG-free resources by2032.",49,['target'],eix,TRUE
"An independently prepared report for CARB in October 2020 defined carbon neutrality as all greenhouse gas (GHG) emissions emitted into the atmosphere are balanced in equal measure by GHGs that are removed from the atmosphere, either through carbon sinks or carbon capture and storage.",49,['carbon neutral'],eix,TRUE
The terms carbon neutrality and net-zero GHG emissions are used interchangeably in this report.,49,"['net-zero', 'carbon neutral']",eix,FALSE
"The 2017 Scoping Plan, which is the most recent, detailed Californias plan to meet its 2030 GHG emissions reduction target.",49,['target'],eix,FALSE
SCE retires renewable energy credits on an annual basis to meet its 2030 and 2045 RPS and carbon-free power goals and interim targets.,49,"['target', '2045']",eix,TRUE
SCE met or exceeded nearlyall ofits mitigation program targets set aspart ofits three-year WMP and annualupdates.,51,['target'],eix,FALSE
This will help to precisely target public safety power shutoffs (PSPS) de-energization events to reduce the number of customers affected.,52,['target'],eix,FALSE
"In 2021, SCE also continued to collaborate with the Clean Energy Access Working Group (CEAWG) members to review clean energy-related policies, programs and projects targeting ESJ communities.",53,['target'],eix,FALSE
Target 50% of investments in the expansion of light-duty EV charging program in DACsand remained on track in 2021 with cumulative 49% of ports and 51% of installment siteslocated in DACs.,53,['target'],eix,FALSE
"The metric includes targets and thresholds to monitor contractors performance, improve problem solving and increase accountability.",57,['target'],eix,FALSE
"Program managers oversee water quality programs, collaborating with departments to embed water reduction measures and targets into facility operations, construction activities and permits.",58,['target'],eix,FALSE
"To address workers who perform higher-risk activities near power lines, we have applied both mass marketing and targeted outreach, delivering collateral to businesses and reminding customers to hire qualified personnel when it comes to tree trimmingsafety.",64,['target'],eix,FALSE
"SCEs outage communication work was recognized in 2021 with Chartwell's ""Sustained Leadership in Outage Communications"" Award for our longtime commitment to continuous improvement of outage communications.",66,['commitment'],eix,FALSE
"We analyze contractor safety performance data to identify trends, implement targeted approaches in areas of opportunity and set objectives for contractor safety performance.",74,['target'],eix,FALSE
We learn from individual incidents and potential incidents as well as collective trends to target areas ofopportunity.,74,['target'],eix,FALSE
We measure progress against these targets through safety performance metrics.,74,['target'],eix,FALSE
